종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A207940,삼성바이오로직스,20230117,50612,-20086,-28060,2173,-1801,-14033,-381,1,-8177,-2620,154,-5842
A207940,삼성바이오로직스,20230116,926,2439,-945,5243,379,-4891,-381,1,2330,-2375,-45,-3626
A207940,삼성바이오로직스,20230119,6352,-6464,-428,-472,-716,-2273,70,150,2827,142,398,-14
A207940,삼성바이오로직스,20230118,14715,-17199,1948,730,-202,93,70,1,1312,159,377,-56
A207940,삼성바이오로직스,20230120,6003,2599,-8549,-237,-893,-2306,-65,-6,-4523,-45,-8,-519
A207940,삼성바이오로직스,20230125,9057,-7791,-1149,1078,-128,-626,0,-28,-1572,-73,-44,127
A207940,삼성바이오로직스,20230127,18760,7777,-25786,6962,-2495,578,-13,-45,-26811,-918,167,-3962
A207940,삼성바이오로직스,20230126,39127,-6104,-32177,48,-1908,-296,-10,-20,-23739,-993,147,-6252
A207940,삼성바이오로직스,20230131,34085,-16145,-19693,-806,-3591,-7374,-210,-19,-2022,1800,-47,-5671
A207940,삼성바이오로직스,20230130,11273,13549,-26003,-5623,-3157,-5900,-180,-20,-6073,1375,-194,-5050
A207940,삼성바이오로직스,20230202,-26134,15465,10050,-624,1141,762,-20,1005,-1251,555,64,9037
A207940,삼성바이오로직스,20230201,-3143,-3211,5638,-119,-435,431,-20,972,-1680,627,89,6489
A207940,삼성바이오로직스,20230203,-6581,1816,4468,1482,503,-606,-396,17,3797,291,6,-329
A207940,삼성바이오로직스,20230206,514,-3093,3045,-3754,1160,857,0,16,3525,39,-505,1241
A207940,삼성바이오로직스,20230208,-14765,9636,5377,-6734,207,5548,0,31,2708,-264,16,3617
A207940,삼성바이오로직스,20230207,-4703,4206,471,-4227,-216,2341,0,15,916,-64,90,1642
A207940,삼성바이오로직스,20230210,-1167,9809,-8969,-8390,1009,99,-11,-16,1387,295,32,-3047
A207940,삼성바이오로직스,20230209,-4274,5558,-1195,-3167,755,1425,-11,-17,-314,-134,45,134
A207940,삼성바이오로직스,20230214,6325,-435,-6024,1454,-909,-1879,411,0,-4859,13,121,-242
