종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A322510,제이엘케이,20230509,-941,-3339,2285,0,0,1785,0,0,0,2000,-5,500
A322510,제이엘케이,20230512,-7770,14783,4487,0,0,-502,0,0,0,-9500,-2000,4989
A322510,제이엘케이,20230511,-13514,26302,-521,0,0,-521,0,0,0,-11500,-767,0
A322510,제이엘케이,20230516,2290,-19680,7186,12175,0,-4989,0,0,0,10204,0,0
A322510,제이엘케이,20230515,4194,-11754,1986,6975,0,-4989,0,0,0,4574,1000,0
A322510,제이엘케이,20230518,-294161,152356,133072,2295,14099,48314,0,0,0,8888,-155,68364
A322510,제이엘케이,20230517,-189865,134653,50908,-2092,0,21344,0,0,0,4887,-583,31656
A322510,제이엘케이,20230519,-24277,-43849,65595,-5000,54324,12122,0,0,0,2310,221,4149
A322510,제이엘케이,20230522,-2199,-26146,31861,-1667,36501,-3333,0,0,0,-3366,-150,360
A322510,제이엘케이,20230524,-98813,15299,76688,2002,40781,19715,0,0,0,3096,3730,14190
A322510,제이엘케이,20230523,-108958,67009,36401,2000,38496,-15285,0,0,0,5682,-134,11190
A322510,제이엘케이,20230526,24556,-74261,37535,2527,48484,23749,0,0,0,14202,-2032,-37225
A322510,제이엘케이,20230525,24698,-10254,-16264,-1789,1172,21045,0,0,0,3219,-1399,-36692
A322510,제이엘케이,20230530,-80854,17416,40587,1431,31461,-1283,0,0,0,21592,1259,8978
A322510,제이엘케이,20230601,-186570,52762,148510,57497,18404,-7592,0,0,0,-16179,1477,80201
A322510,제이엘케이,20230531,-14980,-19206,46061,7591,18404,-14744,0,0,0,-11494,-381,34810
A322510,제이엘케이,20230602,-5153,-22233,23623,20069,0,3202,0,0,0,3736,27,352
A322510,제이엘케이,20230605,-45764,14095,30684,3868,17864,-6153,0,0,0,1175,-190,15105
A322510,제이엘케이,20230607,-4858,5343,31478,-380,0,6315,0,0,20000,-31812,-151,5543
A322510,제이엘케이,20230609,-6474,41196,-32852,-475,0,-21480,0,0,0,758,-2628,-10897
A322510,제이엘케이,20230608,25894,-15738,-6745,-7,0,-10000,0,0,0,-658,-2753,3262
A322510,제이엘케이,20230613,128494,5700,-103416,-1515,0,-12828,0,0,0,-33849,3071,-89073
A322510,제이엘케이,20230612,62834,-10751,-61733,-8672,0,-1934,0,0,0,1933,7717,-51127
A322510,제이엘케이,20230615,82550,-15503,-24249,-1208,0,-4142,0,0,0,-41287,-1511,-18899
A322510,제이엘케이,20230614,67884,796,-24313,-1272,0,-4142,0,0,0,-42703,-1664,-18899
A322510,제이엘케이,20230616,-18159,3367,-46772,15225,-27569,-17987,0,0,0,13412,48152,-16441
A322510,제이엘케이,20230619,-1893,-24449,23455,6981,0,0,0,0,0,-2613,5500,16474
A322510,제이엘케이,20230621,-95312,15686,44921,-6232,-2047,53911,0,0,0,-3030,37735,-711
A322510,제이엘케이,20230620,-109114,28507,19589,230,-2047,20965,0,0,0,26279,34739,441
A322510,제이엘케이,20230623,-417342,162917,261293,15795,17132,171919,0,0,5974,12994,-19862,50473
A322510,제이엘케이,20230622,-240892,79061,165986,21953,0,129359,0,0,0,-9827,5672,14674
A322510,제이엘케이,20230627,145155,-110217,38594,-10533,17815,9824,0,0,11459,-3601,-69931,10029
A322510,제이엘케이,20230626,162020,-110891,29557,-4113,10258,-6829,0,0,11459,-11946,-68740,18782
