종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A009830,한화솔루션,20221026,68856,538719,-617371,-31334,-11672,-115497,1363,55,-142797,14602,-4807,-317489
A009830,한화솔루션,20221025,184570,439519,-634591,-3377,-34755,-141181,1523,1,-119897,12765,-2262,-336904
A009830,한화솔루션,20221028,478867,-572100,73497,-4184,-15274,15431,9405,-803,57943,15113,4622,10979
A009830,한화솔루션,20221027,-745827,555750,188517,18594,51,9256,6418,-803,46515,638,922,108486
A009830,한화솔루션,20221101,-644868,512369,132770,149690,22462,15817,2608,95,8108,65,-335,-66011
A009830,한화솔루션,20221031,207911,-158196,-53190,11100,-847,-1453,2291,0,-985,3333,142,-63296
A009830,한화솔루션,20221103,-110733,244406,-121956,-126400,7423,26749,0,52,42824,-10160,-1556,-72605
A009830,한화솔루션,20221102,-71085,67593,4101,-44126,1445,38873,0,52,-16230,177,-786,24087
A009830,한화솔루션,20221104,-176675,220752,-49813,-39715,12260,19240,-1900,286,-28102,5178,557,-11882
A009830,한화솔루션,20221107,827774,-342741,-472728,-97799,-48466,-146343,661,1,-114767,-16371,4066,-66014
A009830,한화솔루션,20221109,-905024,529317,372439,326838,1019,22102,-190,0,-49112,8708,-5441,71783
A009830,한화솔루션,20221108,-196113,152099,43404,110433,5738,-26464,302,0,-36345,798,-189,-10260
A009830,한화솔루션,20221111,-589001,-43082,618349,139121,92046,163637,1362,772,2321,15740,-2006,219093
A009830,한화솔루션,20221110,-193047,-6911,190054,39669,73524,60029,-442,723,38699,12901,-2998,-22146
A009830,한화솔루션,20221115,301185,-147096,-158633,-26741,-10252,-44048,-65,156,-52547,3908,633,-25134
A009830,한화솔루션,20221114,128249,-113927,-13512,-30680,12837,8226,-169,294,-47687,926,-1738,43668
A009830,한화솔루션,20221117,-16725,46544,-41855,-59571,16950,27078,1737,1,57747,13123,-1086,-85796
A009830,한화솔루션,20221116,-229799,139287,88964,-11115,11879,23757,1465,1,74964,3384,-1836,-11985
A009830,한화솔루션,20221118,-62304,-7505,70307,13541,7117,29084,-173,0,107,507,-1005,20631
A009830,한화솔루션,20221121,-326176,125257,196678,44645,42735,24127,0,0,5472,4143,98,79700
A009830,한화솔루션,20221123,-610827,300996,309750,-54776,50210,172700,3703,-2190,149996,1645,-1562,-9894
A009830,한화솔루션,20221122,-440639,271312,173778,-19469,44942,119133,3162,-2632,49913,-3219,-1232,-21271
A009830,한화솔루션,20221125,-826527,565060,264322,-227171,52018,201246,7934,-79,74169,-4292,1435,156204
A009830,한화솔루션,20221124,-824870,598176,225604,-181229,50345,188199,7742,241,88414,793,297,71890
A009830,한화솔루션,20221129,-75985,175622,-102256,-68521,-14560,-11722,252,-5,-35456,5262,-2643,27757
A009830,한화솔루션,20221128,-56165,113649,-58437,-46133,-12459,-9807,92,144,-17447,2785,-1832,27173
A009830,한화솔루션,20221201,76025,73336,-129179,-12120,-16791,-63297,3046,-338,-108212,-14899,-5283,68534
A009830,한화솔루션,20221130,195462,49789,-224835,-130562,-3729,-39714,3482,2,-64829,-16406,-4010,10516
A009830,한화솔루션,20221202,85704,65248,-149343,-89152,-10968,-19160,0,2,-43891,-2135,527,13825
A009830,한화솔루션,20221205,-9681,58215,-40305,-12278,-1964,-11428,0,0,-20333,-8478,248,5699
A009830,한화솔루션,20221207,656543,-8707,-644076,-115787,-62384,-184272,-843,-174,-181604,-4952,1192,-99013
A009830,한화솔루션,20221206,575836,-67493,-502973,-165557,-24643,-89975,-21,-175,-186152,-5255,-116,-36450
A009830,한화솔루션,20221209,293311,8170,-297199,69770,-4710,-242784,-104,209,-55778,-4429,146,-63802
A009830,한화솔루션,20221208,6254,-24571,23385,2011,3430,35616,1632,130,-12776,-4536,-532,-6659
A009830,한화솔루션,20221213,75818,78698,-151443,-24491,17721,-9551,1606,213,-87349,-4161,1088,-49592
A009830,한화솔루션,20221212,-58219,116735,-54951,-33581,12812,-3431,0,181,-20222,-3766,201,-10710
A009830,한화솔루션,20221215,-335024,152155,174830,-35757,11560,56069,1561,682,33185,7568,471,107527
A009830,한화솔루션,20221214,-443224,236968,200687,54700,21549,63491,-224,682,-42069,5159,410,102557
A009830,한화솔루션,20221216,-116847,92798,36793,-25780,10341,30913,-3304,216,13775,-12606,-139,10633
A009830,한화솔루션,20221219,-15898,-68632,89439,7183,-3176,5226,1042,1,34055,-5005,95,45107
A009830,한화솔루션,20221221,-136345,3150,129101,1607,1507,20824,158,164,30436,3905,189,74405
A009830,한화솔루션,20221220,-138824,33373,100732,-1115,1855,16611,158,1,40674,4797,-79,42547
A009830,한화솔루션,20221223,308305,269973,-559597,50145,-73731,-191853,135,1,-93454,-17832,-851,-250838
A009830,한화솔루션,20221222,152356,61429,-215555,746,-43002,-94840,0,0,-60226,1384,385,-18232
A009830,한화솔루션,20221227,94060,317100,-419996,96519,-40505,-205610,846,-145,-58575,6638,2198,-212524
A009830,한화솔루션,20221226,-23494,140550,-124333,5906,-6266,-37683,-246,1,1078,5539,1736,-87123
A009830,한화솔루션,20221229,158596,326964,-482144,-241906,-3268,-101480,1461,-343,-23750,-3757,341,-112861
A009830,한화솔루션,20221228,144787,101410,-240752,-120072,-3580,-25810,815,-843,-3176,-5358,-88,-88088
A009830,한화솔루션,20230102,90522,-42872,-34605,-56206,5740,11021,0,54,12562,-13487,442,-7775
A009830,한화솔루션,20230104,247804,-38519,-210493,-103213,-17061,-56161,4405,4744,22296,1001,207,-65506
A009830,한화솔루션,20230103,127638,35973,-165910,-64955,-11799,-49896,3514,4742,13310,2364,-65,-60829
A009830,한화솔루션,20230106,251409,95061,-345329,68872,-60451,-82146,5141,-409,-95437,762,-1902,-180900
A009830,한화솔루션,20230105,405705,81759,-484316,-9563,-79575,-135270,3417,0,-87961,-1365,-1783,-175365
A009830,한화솔루션,20230110,-187006,-159886,337482,111664,25889,165977,0,6775,-12016,8930,482,39191
A009830,한화솔루션,20230109,-173495,-146088,316948,120148,20192,142262,0,-1,5441,2066,570,28905
A009830,한화솔루션,20230112,-231414,-264377,486247,-49747,23734,283609,-2441,1423,-29900,5015,4529,259569
A009830,한화솔루션,20230111,-279709,-226231,505232,130041,43106,217532,1046,1887,137390,-441,1148,-25771
A009830,한화솔루션,20230113,-65512,327790,-258687,-75106,-11502,-14600,-543,0,-96982,-2173,-1418,-59955
A009830,한화솔루션,20230116,7953,118445,-129143,4397,-15385,-21529,-468,1,-102111,2150,594,5954
A009830,한화솔루션,20230118,84326,-2690,-93204,-30221,-6816,-2994,-8513,3,-50652,10308,1261,5990
A009830,한화솔루션,20230117,57117,-9394,-60196,-31301,1269,15652,121,1,-51107,11936,538,5170
A009830,한화솔루션,20230120,203548,214514,-390744,45845,-18411,-105112,1397,-422,-91783,-29123,1805,-222258
A009830,한화솔루션,20230119,16334,-3452,-13492,33443,-1552,-13898,509,-423,-61177,106,503,29607
A009830,한화솔루션,20230126,26675,23968,-64439,84109,-9873,-23770,299,-8015,-23424,10436,3361,-83765
A009830,한화솔루션,20230125,113322,-10397,-108151,13519,-10511,-40327,-44,0,-8167,2333,2893,-62621
A009830,한화솔루션,20230127,-27882,27500,3347,23981,-1014,-7881,-1332,0,-12442,-2202,-764,2036
A009830,한화솔루션,20230130,78364,71557,-148005,-49736,-2728,-23839,72,1,-19972,-2315,400,-51805
A009830,한화솔루션,20230201,65578,129140,-187347,-78705,-10653,-28038,526,-124,-49725,-7626,254,-20626
A009830,한화솔루션,20230131,55491,94255,-133013,-2295,-8009,-32148,526,184,-21960,-15275,-1459,-69310
A009830,한화솔루션,20230203,202763,-276098,83136,-27190,1433,10564,-3586,1343,17427,-11855,2056,83145
A009830,한화솔루션,20230202,81689,-199329,120248,32988,4073,12939,-1737,1344,11322,-2857,250,59318
A009830,한화솔루션,20230207,-189158,204571,-23734,-106255,-10511,25036,0,-832,-58628,10357,-2034,127454
A009830,한화솔루션,20230206,-131497,118696,7951,-39404,-18015,19351,0,-832,-355,5884,-1033,47206
A009830,한화솔루션,20230209,-208851,181437,30755,-67406,21499,-6954,327,0,-13128,-1359,-1981,96417
A009830,한화솔루션,20230208,133934,-13507,-118859,-58477,-2381,-36009,263,0,-33005,-1981,414,10750
A009830,한화솔루션,20230210,289923,-238520,-42199,-39261,-1740,9119,408,1,19542,-9562,359,-30270
A009830,한화솔루션,20230213,85562,15164,-101111,-29329,4125,-4489,0,0,21094,329,57,-92513
A009830,한화솔루션,20230215,339900,368381,-702864,-130191,-3772,-69198,272,-2637,-241403,-5227,-190,-255934
A009830,한화솔루션,20230214,194985,-30543,-157829,9093,-3087,-19758,1003,-1034,-25837,-6684,72,-118209
A009830,한화솔루션,20230217,72665,108263,-192436,29701,17770,-35292,-2633,768,-247312,11560,-51,44561
A009830,한화솔루션,20230216,101817,69985,-173957,83358,-22031,-37309,0,1,-265027,2766,-611,67050
