종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A389260,대명에너지,20221005,51402,-52972,32,32,0,0,0,0,0,2514,-976,0
A389260,대명에너지,20221007,30893,-20037,-3040,-40,0,0,0,0,0,-7007,-809,-3000
A389260,대명에너지,20221012,-9504,5167,2719,-147,0,2866,0,0,0,1247,371,0
A389260,대명에너지,20221011,3336,-13500,9194,-146,0,9340,0,0,0,837,133,0
A389260,대명에너지,20221014,562,-3131,4299,31,0,4268,0,0,0,-1157,-573,0
A389260,대명에너지,20221013,4968,-8728,4281,13,0,4268,0,0,0,-860,339,0
A389260,대명에너지,20221018,-49760,48714,702,6,0,1416,0,0,-720,604,-260,0
A389260,대명에너지,20221017,-16164,16265,-11,-11,0,0,0,0,0,110,-200,0
A389260,대명에너지,20221020,36640,-36756,-463,1527,0,-1215,0,0,0,623,-44,-775
A389260,대명에너지,20221019,30159,-29785,83,1499,0,-1416,0,0,0,-534,77,0
A389260,대명에너지,20221021,25782,-25629,-204,-3,0,-201,0,0,0,-425,476,0
A389260,대명에너지,20221024,-791,1203,2,2,0,0,0,0,0,105,-519,0
A389260,대명에너지,20221026,2017,-2577,30,31,0,-1,0,0,0,-73,603,0
A389260,대명에너지,20221025,5178,-5109,7,8,0,-1,0,0,0,-77,1,0
A389260,대명에너지,20221028,549,-2927,46,47,0,-1,0,0,0,2213,119,0
A389260,대명에너지,20221027,-18646,18654,1,1,0,0,0,0,0,4,-13,0
A389260,대명에너지,20221101,-4201,6028,-50,-14,-35,-1,0,0,0,-1830,53,0
A389260,대명에너지,20221031,-3376,3036,590,57,0,533,0,0,0,0,-250,0
A389260,대명에너지,20221103,-4522,6633,-1558,-74,0,-1484,0,0,0,-1048,495,0
A389260,대명에너지,20221102,2547,-2486,-57,-56,0,-1,0,0,0,-1048,1044,0
A389260,대명에너지,20221104,-11695,-6111,17596,-45,0,-5559,0,0,0,150,60,23200
A389260,대명에너지,20221107,32083,-8683,-23280,-80,0,0,0,0,0,-300,180,-23200
A389260,대명에너지,20221109,-33615,34046,-119,-119,0,0,0,0,0,-110,-202,0
A389260,대명에너지,20221108,-244,759,-102,-102,0,0,0,0,0,-400,-13,0
A389260,대명에너지,20221111,6586,-16925,12394,3032,0,11904,0,0,0,182,-2237,-2542
A389260,대명에너지,20221110,-2490,-910,3608,0,0,3031,0,0,0,408,-616,577
A389260,대명에너지,20221115,24644,-7841,-14510,-2060,0,-12451,0,1,0,-5599,3306,0
A389260,대명에너지,20221114,18842,-8991,-14443,-1993,0,-12450,0,0,0,981,3611,0
A389260,대명에너지,20221117,-8544,-9995,16669,-1506,0,18671,0,0,0,221,1649,-496
A389260,대명에너지,20221116,-39313,21112,16907,-1479,0,18671,0,1,0,187,1107,-286
A389260,대명에너지,20221118,-12954,7890,-47,-45,0,-2,0,0,0,6341,-1230,0
A389260,대명에너지,20221121,-8123,7741,-22,-24,0,2,0,0,0,-200,604,0
A389260,대명에너지,20221123,-7013,3477,3623,-85,0,3789,0,0,0,557,-644,-81
A389260,대명에너지,20221122,-25996,21922,3782,-7,0,3789,0,0,0,660,-368,0
A389260,대명에너지,20221125,-1790,2748,-1228,-1227,0,-1,0,0,0,592,-322,0
A389260,대명에너지,20221124,-15048,15961,-1034,-1033,0,-1,0,0,0,403,-282,0
A389260,대명에너지,20221129,8564,-5136,-2824,-125,0,0,0,0,-2699,-310,-294,0
A389260,대명에너지,20221128,11045,-10585,-89,-89,0,0,0,0,0,-64,-307,0
A389260,대명에너지,20221201,-14347,14625,-216,-216,0,0,0,0,0,-139,77,0
A389260,대명에너지,20221130,471,-201,-199,-199,0,0,0,0,0,-139,68,0
A389260,대명에너지,20221202,32374,-16166,-15039,5,0,-15045,0,1,0,145,-1314,0
A389260,대명에너지,20221205,1563,-1607,-32,-32,0,0,0,0,0,-421,497,0
A389260,대명에너지,20221207,-12431,24196,-11412,-5719,0,-5693,0,0,0,1,-354,0
A389260,대명에너지,20221206,-17785,29853,-11400,-5708,0,-5692,0,0,0,-19,-649,0
A389260,대명에너지,20221209,-817,1900,-219,22,0,-241,0,0,0,-908,44,0
A389260,대명에너지,20221208,1367,-450,-3,-3,0,0,0,0,0,-958,44,0
A389260,대명에너지,20221213,-2030,-3488,-43,-42,0,0,0,-1,0,5622,-61,0
A389260,대명에너지,20221212,-5989,560,-11,-12,0,1,0,0,0,5616,-176,0
A389260,대명에너지,20221215,11029,-5385,-3,-2,0,-1,0,0,0,-5747,106,0
A389260,대명에너지,20221214,1770,3933,-1,-1,0,0,0,0,0,-5706,4,0
A389260,대명에너지,20221216,588,-388,-3,-3,0,0,0,0,0,10,-207,0
A389260,대명에너지,20221219,-3786,4127,2,2,0,0,0,0,0,-425,82,0
A389260,대명에너지,20221221,-3276,5014,-1799,-4,0,0,0,0,-1795,5,56,0
A389260,대명에너지,20221220,3017,-1242,-1796,-1,0,0,0,0,-1795,15,6,0
A389260,대명에너지,20221223,-17892,17788,85,87,0,-2,0,0,0,-24,43,0
A389260,대명에너지,20221222,-2843,2546,-10,-10,0,0,0,0,0,50,257,0
A389260,대명에너지,20221227,-21371,21432,-287,-230,0,-57,0,0,0,0,226,0
A389260,대명에너지,20221226,-16638,16589,-123,-92,0,-31,0,0,0,0,172,0
A389260,대명에너지,20221229,-14764,14567,-15,-16,0,0,0,1,0,0,212,0
A389260,대명에너지,20221228,2631,-2779,-9,-9,0,0,0,0,0,0,157,0
A389260,대명에너지,20230102,-14304,14163,15,15,0,0,0,0,0,-1,127,0
A389260,대명에너지,20230104,-13230,11991,16,16,0,0,0,0,0,1259,-36,0
A389260,대명에너지,20230103,-11661,11717,9,9,0,0,0,0,0,0,-65,0
A389260,대명에너지,20230106,9379,-8570,36,36,0,0,0,0,0,-838,-7,0
A389260,대명에너지,20230105,8665,-7700,23,23,0,0,0,0,0,-988,0,0
A389260,대명에너지,20230110,3771,-4148,16,16,0,0,0,0,0,280,81,0
A389260,대명에너지,20230109,701,-768,8,8,0,0,0,0,0,9,50,0
A389260,대명에너지,20230112,42916,-46918,3066,3066,0,0,0,0,0,826,110,0
A389260,대명에너지,20230111,77796,-75645,11,11,0,0,0,0,0,-1921,-241,0
A389260,대명에너지,20230113,42575,-34528,-4701,-5101,0,0,0,0,0,-2358,-988,400
A389260,대명에너지,20230116,10592,-8157,-3583,-2947,0,-235,0,-1,0,495,653,-400
A389260,대명에너지,20230118,-11126,8157,-2506,-2506,0,0,0,0,0,4719,756,0
A389260,대명에너지,20230117,-8686,14039,-3767,-4219,0,452,0,0,0,-410,-1176,0
A389260,대명에너지,20230120,-1240,-6084,11796,-3204,0,15000,0,0,0,-2920,-1552,0
A389260,대명에너지,20230119,-10,-7907,11806,-3194,0,15000,0,0,0,-2910,-979,0
A389260,대명에너지,20230126,-3926,14973,-12098,-5239,0,-6859,0,0,0,702,349,0
A389260,대명에너지,20230125,10541,-3017,-7498,2,0,-7500,0,0,0,-96,70,0
A389260,대명에너지,20230127,19446,-18615,-624,15,0,-639,0,0,0,-510,303,0
A389260,대명에너지,20230130,-6525,4569,2007,2007,0,0,0,0,0,1,-52,0
A389260,대명에너지,20230201,13301,6963,-19951,1418,0,-21846,0,0,0,267,-580,477
A389260,대명에너지,20230131,22441,-2510,-19953,1416,0,-21846,0,0,0,267,-245,477
A389260,대명에너지,20230203,-28110,21536,-3,-3,0,0,0,0,0,6861,-284,0
A389260,대명에너지,20230202,7001,-6782,-5,-5,0,0,0,0,0,-40,-174,0
A389260,대명에너지,20230207,-5968,4793,640,1373,0,-257,0,1,0,314,221,-477
A389260,대명에너지,20230206,11929,-12657,330,807,0,0,0,0,0,314,84,-477
A389260,대명에너지,20230209,10217,-11187,453,453,0,0,0,0,0,209,308,0
A389260,대명에너지,20230208,12237,-12177,4,4,0,0,0,0,0,9,-73,0
A389260,대명에너지,20230210,-528,5871,-4778,-4778,0,0,0,0,0,0,-565,0
A389260,대명에너지,20230213,-17368,17338,1,1,0,0,0,0,0,-1,30,0
A389260,대명에너지,20230215,29523,-29607,2,2,0,0,0,0,0,419,-337,0
A389260,대명에너지,20230214,20365,-19677,3,3,0,0,0,0,0,-392,-299,0
A389260,대명에너지,20230217,739,-674,-10,-10,0,0,0,0,0,-2,-53,0
A389260,대명에너지,20230216,-15218,15427,-6,-6,0,0,0,0,0,-100,-103,0
A389260,대명에너지,20230221,-1824,2491,-563,-11,0,-552,0,0,0,-54,-50,0
A389260,대명에너지,20230220,-1837,2446,-559,-7,0,-552,0,0,0,0,-50,0
A389260,대명에너지,20230223,10444,-4488,-5948,-461,0,-5487,0,0,0,0,-8,0
A389260,대명에너지,20230222,7278,-6765,-455,-459,0,4,0,0,0,0,-58,0
A389260,대명에너지,20230224,4302,-6539,1964,-13,0,1977,0,0,0,0,273,0
A389260,대명에너지,20230227,-6384,3203,-5,-5,0,0,0,0,0,3310,-124,0
A389260,대명에너지,20230228,-12074,9333,2866,-38,0,2904,0,0,0,0,-125,0
A389260,대명에너지,20230303,98575,-99549,1229,1,0,1228,0,0,0,0,-255,0
A389260,대명에너지,20230302,88367,-88447,-11,-11,0,0,0,0,0,0,91,0
A389260,대명에너지,20230307,-165648,107172,51428,329,0,33599,0,0,0,6884,164,17500
A389260,대명에너지,20230306,-16547,12911,2885,-9,0,2894,0,0,0,736,15,0
A389260,대명에너지,20230309,222012,-106688,28877,-16290,0,-7696,0,0,0,-146294,2093,52863
A389260,대명에너지,20230308,127788,-97030,33476,-14348,0,-5556,0,0,0,-67052,2818,53380
A389260,대명에너지,20230310,-3594,17760,-9186,391,0,-9887,0,0,0,-5356,376,310
A389260,대명에너지,20230313,82742,-11105,-68026,-4581,0,-4130,0,0,0,-3307,-304,-59315
A389260,대명에너지,20230315,-65863,86762,-21816,3848,0,-5840,0,-1,11869,439,478,-31692
A389260,대명에너지,20230314,26214,4876,-31251,-715,0,-10713,0,0,11869,0,161,-31692
A389260,대명에너지,20230317,41605,-33555,-29,-29,0,0,0,0,0,-7591,-430,0
A389260,대명에너지,20230316,18886,-18312,-31,-31,0,0,0,0,0,-388,-155,0
A389260,대명에너지,20230321,-140194,25940,109920,616,-9,41466,0,0,57921,4581,-247,9926
A389260,대명에너지,20230320,-3439,1239,-2,-3,0,1,0,0,0,2000,202,0
A389260,대명에너지,20230323,18634,-38379,7161,4317,0,2844,0,0,0,12079,505,0
A389260,대명에너지,20230322,4768,-17686,3167,323,0,2844,0,0,0,9387,364,0
A389260,대명에너지,20230324,-17929,12212,6018,4893,0,0,0,0,-4105,140,-441,5230
A389260,대명에너지,20230327,-5126,-8580,13974,-27,0,14001,0,0,0,-100,-168,0
A389260,대명에너지,20230329,-71198,4666,67893,-2300,0,38046,0,0,29629,-1815,454,2518
A389260,대명에너지,20230328,22112,-16001,-3359,496,0,0,0,0,-3855,-3001,249,0
A389260,대명에너지,20230331,36474,-63328,34244,-2954,6072,14827,0,781,6746,-6566,-824,8772
A389260,대명에너지,20230330,29982,-54925,28912,-633,6075,10432,0,782,3592,-2893,-1076,8664
A389260,대명에너지,20230404,48336,7054,-52758,2864,0,-24415,0,0,-28846,-1702,-930,-2361
A389260,대명에너지,20230403,10435,-4621,-1887,1301,0,1,0,0,-3189,-1851,-2076,0
A389260,대명에너지,20230406,53491,-11842,-28671,-1941,0,-9010,0,0,-13805,-13081,103,-3915
A389260,대명에너지,20230405,20669,-10579,-11776,-1527,0,4852,0,0,-12180,2300,-614,-2921
A389260,대명에너지,20230407,-7938,7457,-9,-9,0,0,0,0,0,380,110,0
A389260,대명에너지,20230410,-7314,10353,-737,-345,0,-240,0,-152,0,-2463,161,0
A389260,대명에너지,20230412,34465,-7724,-24170,1838,-7,-13781,0,-262,-12521,-2102,-469,563
A389260,대명에너지,20230411,39327,-10566,-26040,0,0,-13778,0,-262,-12521,-2492,-229,521
A389260,대명에너지,20230414,-7054,-9222,14048,866,-8,13189,0,1,0,1961,267,0
A389260,대명에너지,20230413,-34575,20304,10859,-954,0,11813,0,0,0,2975,437,0
A389260,대명에너지,20230418,-2132,3044,-3614,336,0,-3950,0,0,0,532,2170,0
A389260,대명에너지,20230417,-13996,11845,3130,333,0,2797,0,0,0,-824,-155,0
A389260,대명에너지,20230420,-13415,5957,6697,5586,-8,248,0,0,0,166,595,871
A389260,대명에너지,20230419,-15554,10483,5467,4607,-8,-3,0,0,0,1,-397,871
A389260,대명에너지,20230421,-3129,3110,3085,1599,0,1486,0,0,0,-1974,-1092,0
A389260,대명에너지,20230424,-325,-6119,8525,10253,0,-1728,0,0,0,-2195,114,0
A389260,대명에너지,20230426,3269,1178,-2860,-2861,0,1,0,0,0,5,-1592,0
A389260,대명에너지,20230425,230,-1491,1569,1568,0,1,0,0,0,5,-313,0
A389260,대명에너지,20230428,-8994,10311,-1753,-2444,-8,398,0,1,0,57,379,300
A389260,대명에너지,20230427,-2608,3144,-501,-1098,0,397,0,0,0,57,-92,200
A389260,대명에너지,20230502,-17698,18057,-424,-508,-16,0,0,0,0,0,65,100
A389260,대명에너지,20230504,11965,-12656,1025,270,0,1,0,0,0,0,-334,754
A389260,대명에너지,20230503,8265,-9078,379,179,0,0,0,0,0,0,434,200
A389260,대명에너지,20230508,-4006,4391,-284,-285,0,1,0,0,0,4,-105,0
A389260,대명에너지,20230510,-11444,-2619,122,120,0,3,0,-1,0,14242,-301,0
A389260,대명에너지,20230509,3419,-3455,106,104,0,2,0,0,0,0,-70,0
A389260,대명에너지,20230512,18641,-5520,-3824,415,-4,-3636,0,1,0,-9273,-24,-600
A389260,대명에너지,20230511,400,-353,-2,1,-4,1,0,0,0,4,-49,0
A389260,대명에너지,20230516,15411,-10844,19,18,0,1,0,0,0,-5015,429,0
A389260,대명에너지,20230515,13932,-9255,9,8,0,1,0,0,0,-5065,379,0
A389260,대명에너지,20230518,5408,-7493,1985,5,0,1980,0,0,0,-50,150,0
A389260,대명에너지,20230517,1979,-4070,1982,2,0,1980,0,0,0,-50,159,0
A389260,대명에너지,20230519,-10409,9257,502,5,-3,0,0,0,0,904,-254,500
A389260,대명에너지,20230522,6701,-8549,2110,0,0,0,0,0,0,-153,-109,2110
A389260,대명에너지,20230524,14427,-15593,1244,1245,0,0,0,-1,0,51,-129,0
A389260,대명에너지,20230523,5759,-6926,1236,1236,0,0,0,0,0,51,-120,0
A389260,대명에너지,20230526,6252,-7987,-385,45,0,-401,0,0,-29,2120,0,0
A389260,대명에너지,20230525,5473,-5135,-337,41,0,-378,0,0,0,0,-1,0
