종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A011930,신성이엔지,20230609,-57774,-167359,192121,-6965,12,140779,0,0,0,44821,-11809,58295
A011930,신성이엔지,20230608,283987,-281343,-43396,-22385,0,-13591,0,0,0,48681,-7929,-7420
A011930,신성이엔지,20230613,361349,-292153,-63347,-49942,-10483,-2976,0,0,-205,15851,-21700,259
A011930,신성이엔지,20230612,612075,-591663,-46742,-42096,-825,-2429,0,0,-205,21351,4979,-1187
A011930,신성이엔지,20230615,-336566,325834,14061,8073,6574,-1025,0,0,0,-2082,-1247,439
A011930,신성이엔지,20230614,-249093,224833,21651,15627,6562,-922,0,0,0,1000,1609,384
A011930,신성이엔지,20230616,556772,-490838,-62747,9264,0,750,0,0,-72808,-710,-2477,47
A011930,신성이엔지,20230619,199336,-182587,-1863,15520,0,5105,0,0,-22488,1510,-16396,0
A011930,신성이엔지,20230621,5861,-29561,20632,33400,0,59,0,0,0,3160,-92,-12827
A011930,신성이엔지,20230620,-54019,52311,-5767,6819,0,0,0,0,0,5636,1839,-12586
