종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A099430,바이오플러스,20230407,-117732,-7855,125319,2339,0,-9507,0,0,0,-948,1216,132487
A099430,바이오플러스,20230410,99950,-69262,-31504,-14533,0,-18683,0,0,0,1775,-959,1712
A099430,바이오플러스,20230412,-254770,216337,40025,17227,0,-12117,0,0,0,1381,-2973,34915
A099430,바이오플러스,20230411,-170985,129263,26850,2964,0,-7469,0,0,0,15089,-217,31355
A099430,바이오플러스,20230414,-6931,27988,25786,43842,0,-24516,0,0,0,-46649,-194,6460
A099430,바이오플러스,20230413,-58060,88770,7518,19289,0,-23811,0,0,0,-37498,-730,12040
A099430,바이오플러스,20230418,-100148,-9677,34614,27484,0,3420,0,0,0,81595,-6384,3710
A099430,바이오플러스,20230417,-46309,-16050,4860,3916,0,-986,0,0,0,57561,-62,1930
A099430,바이오플러스,20230420,145464,-177591,19827,5976,0,3431,0,0,0,13012,-712,10420
A099430,바이오플러스,20230419,42272,-49069,17646,6433,0,-744,0,0,0,-10997,148,11957
A099430,바이오플러스,20230421,-138539,57131,86780,62137,0,22381,0,0,0,-4490,-882,2262
A099430,바이오플러스,20230424,15838,-59077,41566,43119,0,-1553,0,0,0,50,1623,0
A099430,바이오플러스,20230426,202719,-45776,-130824,-9074,0,-76051,0,0,0,-26589,470,-45699
A099430,바이오플러스,20230425,169862,-81813,-61572,-12571,0,-12380,0,0,0,-27089,612,-36621
A099430,바이오플러스,20230428,37276,-6601,-31541,1469,0,-21870,0,0,0,993,-127,-11140
A099430,바이오플러스,20230427,-15255,16641,-2036,-5373,0,4338,0,0,0,813,-163,-1001
A099430,바이오플러스,20230502,-58026,59469,-1328,6710,0,-8038,0,0,0,-409,294,0
A099430,바이오플러스,20230504,-53900,1790,47470,3311,0,-14133,0,0,0,4777,-137,58292
A099430,바이오플러스,20230503,3697,7009,-12619,1514,0,-14133,0,0,0,2050,-137,0
A099430,바이오플러스,20230508,107518,-105048,-3080,3920,0,0,0,0,0,403,207,-7000
A099430,바이오플러스,20230510,45784,-24163,-22648,-23327,0,-1614,0,-1,0,738,289,2294
A099430,바이오플러스,20230509,57330,-37156,-20908,-24701,0,0,0,-1,0,728,6,3794
A099430,바이오플러스,20230512,109347,-98701,-4095,1801,4471,-3510,0,0,6986,-6451,-100,-13843
A099430,바이오플러스,20230511,-5830,8879,-4556,2301,0,0,0,0,6986,690,817,-13843
A099430,바이오플러스,20230516,-260330,121081,128852,134941,-4471,-2118,0,0,0,9505,892,500
A099430,바이오플러스,20230515,-163292,69258,92740,99877,-4471,-3166,0,0,0,328,966,500
A099430,바이오플러스,20230518,-163814,105685,55486,7587,46852,0,0,0,5047,954,1689,-4000
A099430,바이오플러스,20230517,-184596,144339,37805,6432,34674,0,0,0,699,928,1524,-4000
A099430,바이오플러스,20230519,54312,-40722,2647,1714,1330,0,0,0,1114,-16092,-145,-1511
A099430,바이오플러스,20230522,-21191,7741,13680,11630,1702,0,0,0,348,-69,-161,0
A099430,바이오플러스,20230524,-77627,-44233,121959,101350,9479,10806,0,0,324,-657,558,0
A099430,바이오플러스,20230523,-38050,7297,30762,15153,9479,5806,0,0,324,23,-32,0
A099430,바이오플러스,20230526,198779,-305608,108244,102241,1003,5000,0,0,0,-2315,900,0
A099430,바이오플러스,20230525,211637,-257279,47767,42767,0,5000,0,0,0,-2235,110,0
A099430,바이오플러스,20230530,31776,-36747,1773,19922,8198,-17573,0,0,0,1340,1858,-8774
A099430,바이오플러스,20230601,-53525,41579,2599,13732,11587,-22720,0,0,0,8849,498,0
A099430,바이오플러스,20230531,16550,-5380,-9823,1898,10999,-22720,0,0,0,162,-1509,0
A099430,바이오플러스,20230602,50048,-39474,-10213,-15419,7430,0,0,0,0,0,-361,-2224
A099430,바이오플러스,20230605,-5294,-1516,6651,8487,0,4,0,0,0,0,159,-1840
A099430,바이오플러스,20230607,220,-5143,-533,1307,0,0,0,0,0,5956,-500,-1840
A099430,바이오플러스,20230609,176564,-81274,-93669,41123,5080,-138132,0,2000,0,-1000,-621,-3740
A099430,바이오플러스,20230608,70807,-81670,11386,9232,4174,-120,0,0,0,0,-523,-1900
A099430,바이오플러스,20230613,148228,65866,-253051,-39043,3733,-216029,0,1500,0,39273,-316,-3212
A099430,바이오플러스,20230612,121101,-42748,-105341,4313,0,-112464,0,1500,0,27457,-469,1310
A099430,바이오플러스,20230615,-150199,173539,-120136,-21353,0,-114052,0,1500,0,90982,5814,13769
A099430,바이오플러스,20230614,5755,-5423,-10398,247,0,-10305,0,1500,0,10040,26,-1840
A099430,바이오플러스,20230616,-36667,-56938,16927,35663,8524,-24950,0,500,0,75583,1095,-2810
A099430,바이오플러스,20230619,-45132,-5359,49812,98040,0,-46388,0,0,0,1000,-321,-1840
A099430,바이오플러스,20230621,-285794,723516,-422106,103182,0,-508297,0,-12500,0,-10121,-5495,-4491
A099430,바이오플러스,20230620,-430451,924944,-502195,2259,0,-488047,0,-13500,0,10358,-2656,-2907
A099430,바이오플러스,20230623,-68540,-30472,87692,71009,45780,-44199,0,-10000,0,10840,480,25102
A099430,바이오플러스,20230622,16986,-48545,32982,47065,0,-34600,0,0,0,-1393,-30,20517
A099430,바이오플러스,20230627,35361,-14606,-5802,1505,-7563,0,0,0,0,-14235,-718,256
A099430,바이오플러스,20230626,28023,-24307,7818,7818,0,0,0,0,0,-12155,621,0
