단어
특허청
특별사법경찰관에
적용을
시작으로
타
기관의
특별사법경찰관에도
공급을
확대해
증대에
기여하고
공공기관
점유율
위
목표를
달성할
있도록
하겠다고
분야로
적용되고
현재
""
급지
경찰서
개
시도
경찰청뿐
성폭력
아동학대
피해자를
지원하는
해바라기센터에서
성폭력
피해
시스템으로도
사용
전국
지자체에서는
현장
조사용으로
사용되고
있으며
변호사와
의뢰인
조사에서도
활용된다
오픈
챗가
선풍적
인기를
끌면서
국내에서도
관련주
주가가
일
급등세다이날
마켓포인트에
오전
시분
전
거래일
""
오른
만원에
거래
그
외
솔트룩스가
""
만원에
거래되고
오픈엔지테크놀로지도
""
오른만원에
코난테크놀로지는
""
만원에
최근
마이크로소프트가
챗봇
챗
개발사인
오픈에
새로운
투자
계획을
발표했다
는
구체적인
규모는
밝히지
않았지만
블룸버그
통신은
소식통을
인용해
수년간
총
억
달러조억
원에
봤다
이상헌
하이투자증권
연구원은
챗로
비즈니스
모델이
활성화될
것이라며
챗를
향후
와
결합한
출현하며
이끌
것이라고
전망했다
기술력
부각올
↑솔트룩스코난테크놀로지도
질주초거대
증시에서도
관련주가
급등세를
보이고
있다일
""
만원에
거래를
마쳤다
올
들어서만
""
급등했다
기술을
활용해
음성인식과
음성합성
등의
서비스를
제공하는
업체다소프트웨어
개발
기업인
솔트룩스와
코난테크놀로지도
들어
""
""
솔트룩스는
자체
개발한
원천기술을
자연어
이해
솔루션을
제공한다
코난테크놀로지는
자연어를
처리하는
기술과
로
영상을
분석하는
기술이
사업이다챗가
인기몰이를
하면서
전반에
매수세가
몰리고
있다는
분석이다
챗를
벤처기업
오픈에
억달러를
투자할
것이라는
소식이
전해지면서
관련주도
일제히
뛰고
오픈의
기업가치는
년
억달러에서
두
배
급등한
억달러로
평가된다다만
년여
메타버스대체불가능토큰
관련주처럼
단기간
급등
후
하락할
가능성이
조언도
나온다
관련주의
주가
변동성이
부담된다면
빅테크
기업에
투자하는
것도
방법이다
국내에서는
네이버와
""
가
선도
업체로
꼽힌다
유진투자증권은
올
상반기
초거대
모델인
""
출시로
시장에
투자가
확대될
내다봤다
사진게티이미지뱅크초거대
업체다
소프트웨어
개발기업인
배
평가된다
이날
사티아
나델라
""
최고경영자는
세계경제포럼다보스포럼에서
챗
같은
모든
제품에
넣을
계획이라고
말했다다만
메타버스대체불가능토큰
주의가
필요하다는
선도적인
올
""
관심과
것이라고
김보겸
챗에
접근을
확대한다는
소식에
일
강세다
셀바스
주가는
전거래일보다
원
만원에
이외에도
브리지텍이
""
오르고
있으며
마인즈랩
솔트룩스
등도
대
오름세다
이들
상승
흐름을
탄
것은
마이크로소프트의
오픈
기술에
접근할
영향을
받은
풀이된다
마이크로소프트는
일현지시간
지금까지
일부
클라우드
고객들에게만
제공하던
애저
일반
이용자들까지
확대할
계획이라고
기업들이
개발에
활용할
길이
열린
것이다
전문업체
대화형
챗봇인
챗를
세계
연구소
기업가치가
억달러약
조
달한다는
주가에
준
보인다
기술
본격적인
재평가
작업이
이뤄지는
풀이된다일
시분
""
원에
있다주요
외신에
벤처캐피털인
스라이브캐피털과
파운더스펀드는
주주로부터
주식을
공개
매수하는
방식으로
최소
억달러
규모의
주식
매각을
제안했다
년
매수
제안
당시
억달러였던
년
만에
배로
뛰었다
마이크로소프트도
지분을
늘리기
위한
협상을
진행
중인
알려졌다셀바스는
년
설립해
년
코스닥
상장한
호
상장사다
사업
영역은
컴퓨터와
인간이
쉽고
편하게
상호작용할
하는
기술인
""
""
""
부문이다
""
인공지능의
핵심
분야
하나로
평가받고
자연어처리
등에서
최고
수준의
기술력을
보유하고
표준화된
제품을
개발하는
데
성공했다
분기
누적으로
영업수익
억원
억원을
기록했다셀바스는
정보통신산업진흥원이
주관하는
""
바우처
지원사업의
수요기업을
모집한다고
밝혔다
도입이
중소벤처
중견기업
의료법상
의료기관
수요기업은
지원사업을
억원
규모까지
공급기업
구매해
디지털로
전환하는
사용할
신청
기한은
오는
오후
시까지다셀바스는
지원사업
시행
이후
공급기업으로
참여하고
매년
수요기업과
성공적으로
과제를
수행한
경험을
바우처
수행
경험
분야의
사업화
토대로
솔루션
도입
필요
기업의
모델을
효과적으로
변화시킬
공급할
예정이다셀바스가
지원사업으로
공급
예정인
음성인식
""
음성합성
""
필기인식
""
광학문자인식
""
솔루션
""
""
에듀테크
등이다음성인식은
소리정보를
문자로
변환하는
기술로
최고의
성능을
▲키오스크
스피커
스마트
디바이스
제어
▲외국어
학습뿐
작성
""
▲병원용
의료음성
차트
""
분야에
적용
음성합성은
문자
정보를
분석해
목소리로
주는
기술로
남성여성할아버지아동
목소리와
상담사
오디오
북
내레이션
디지털휴먼
적용할
수있다필기인식은
손글씨를
디지털
텍스트로
금융권
완전판매
자동차
모바일
가전
적용했다
한글
영어
개
언어와
도형
수식
화학식
제스처
필순까지
인식이
가능하다
광학문자인식은
신분증
신용카드
사업자등록증
처방전
문서에서
문자를
추출
인식
고객사
요청에
따라
서식을
인식할
수준
커스터마이징을
제공한다스마트
헬스케어는
개인의
건강검진
결과를
대
암을
질환
개의
년
내
발형
위험을
예측
분석해주는
질환예측
솔루션으로
보험사
마이데이터
사업자
등을
서비스하고
유웰니스
서비스는
개인별
체력측정
결과
생활
패턴
다각적으로
최적의
건강관리
수립하고
운동
처방을
해준다
에듀테크
솔루션은
교육
기업과의
사업화
맞춤형
학습
플랫폼
전통적인
교육사업의
전환을
지원한다셀바스의
사업담당
김경채
매니저는
기업
대다수가
도입을
통한
모델
변화에
적극적으로
나서고
있다면서도
높은
비용으로
인해
고충을
겪고
있다고
이어
""
바우처는
해결할
기회라며
년간
축적한
문자인식
물론
헬스케어
등에
최적화된
솔루션의
사업화와
경험으로
수요기업의
성공적인
전환
사례를
만들겠다고
덧붙였다바우처
지원사업은
과학기술정보통신부
산하
정보통신산업진흥원에서
인프라
확충을
년부터
진행하는
사업이다
참여
기업을
일
수요기업들은
공급기업의
전환에
이달
시까지다
일부터
접수가
가능하다셀바스는
계속
예정이라고
기업
있으나
있다며
""
이런
기회라고
김응태
음성기술
전문기업
노래하는
인공지능인
가창
합성
""
""
연구개발로
분야를
확대했다고
일
밝혔다셀비
싱잉보이스는
가사
멜로디
박자
입력하면
인공지능이
가창
스타일까지
학습해
가수의
고유
창법과
음색을
표현할
단순
음계를
표현하는
것에서
발
더
나아가
다이내믹에
집중한
게
특징이다
노래의
강약
조절
테크닉을
단계
강약으로
감성까지
살린
노래를
부를
있다
가수와
휴먼은
싱잉보이스
동요
발라드
알앤비
장르의
음악
구현이
가상
공간에서
공연하는
가수를
만드는
물론
인기
동화에
아이의
이름을
넣어
노래로
불러주는
동요
동화
콘텐츠도
제작할
박태훈
랩장은
가창
합성은
회사의
주력
음성합성과의
시너지
효과로
폭발적인
성장이
기대된다며
가사와
멜로디만
가수
음원
제작이
가능해
취향에
맞는
나만의
노래
제작
시대를
열
기술이라고
㈜에이미랩스가
주셀바스와
영양제
추천
고도화를
협약을
체결했다고
사진제공주에이미랩스에이미랩스는
무분별한
소비가
발생하는
비합리적인
합리적이고
안전한
소비
생활을
돕는
것을
목적으로
비교
분석
에이미를
운영하고
있다에이미랩스는
체크업을
에이미
서비스에서
약
개
질환당뇨
심장질환
뇌졸증
등의
발병
위험도
년
위험도
증가
확률
사망
확률
예측해
사용자들에게
제공할
예정이다에이미랩스
현재
비교
제공하고
만큼
제휴를
고도화할
계획이며
사용자가
본인이
인지하지
못했던
건강의
확인하고
선제적으로
관리할
도와주고자
한다라고
밝혔다한편
에이미는
성장성과
경쟁력을
인정받으며
""
데이터스타즈한국데이터산업진흥원
기업은행의
창공
혁신신창업기업
마포
기
팁스중소벤처기업부
선정되기도
했다
누적
억원을
기록하며
일
동기
""
상승했으며
억원으로
""
증가했다
별도
억원으로
""
인식률과
비슷한
음성으로
금융권과
이동통신사
컨택센터
등으로
넓혀가고
를
제품화한
셀비
""
발병위험도
예측
체크업
""
교육
매출원을
다각화하고
시장
확대에
집중한다는
계획이다
다른
기업들과
차별화된
집중
전략이
매출과
이익의
성장으로
이어지고
측은
수익성을
모두
갖춘
선순환
구조가
마련되고
있다고
강조했다셀바스
음성인식
활용한
제품의
니즈가
달성했다며
전망한다고
사진셀바스
제공파이낸셜뉴스
대표기업
올해
개
분기
이는
상승한
규모로
매출이다
영업이익도
보이스로
확대하고
""
""
매출원도
다각화
자회사
셀바스헬스케어의
의료기기
해외
성장세도
이끌었다
음성인식
당사
지속
있다며
연간
연결기준
년
억원
""
억원
별도기준
억원
""
억원인공지능
유일한
성장
확대이데일리
달성했다매출액은
증가했다
증가했다셀바스의
자연스러운
매출원
다각화로
셀바스
헬스케어의
이끌었다앞으로도
인공지능기업들과
밝혔다셀바스
달성했다며
요약누적
억원
↑서울뉴시스
분기까지
밝혔다셀바스의
실적은
""
컨택센터
셀바스에
이어졌고
이끈
전해졌다셀바스
연결
밝혔다매출액은
이끌었다고
분석했다자료셀바스셀바스는
인공지능기업과
설명했다셀바스
달성했다며
방문객
출입
절차접견
담당자
손님맞이
시간
↓일회용비밀번호
값
적용해
보안
유지투비소프트대표
이경찬장선수가
방문객과
접견
담당자의
개선한
스마트출입관리시스템
를
본격적으로
개발했다고
일
밝혔다이
앱을
설치하면
관람객이
출입하는
편의를
돕고
청사
보안도
맡는다
통제를
할
모바일
서비스다이
시스템은
투비소프트
""
넥사크로를
하며
네이버
구독형
서비스로
데이터를
시스템에
저장하고
스마트폰을
열쇠처럼
사용한다
노출을
꺼려하는
방문객의
보호하고
절차를
간소화
해
사용자
편의성을
높인
시스템이다
넥사크로와
를
사용한다면
플랫폼을
더욱더
체계적으로
있다사용
방법은
방문객이
방문을
신청하면
담당자가
승인
""
방식
출입증을
발급한다
방문객은
장소
약속
장소로
찾아갈
더불어
수준을
높이기
암호화된
일회용비밀번호
값을
동적
코드를
스크린샷
카메라
동영상
촬영
이용한
""
코드
값의
유출과
재사용을
방지한다지난해
월
한국인터넷진흥원에서
클라우드서비스
보안인증서
획득과학기술정보통신부에서
디지털서비스로
선정됐다
월
일부터
일까지
세종
컨벤션센터에서
제회
정부
미래전략
세미나에
참가해
관람객에게
우수성도
널리
알렸다최영식
사업본부
부사장은
투비소프트가
는
기업이나
환경과
정책에
맞춰
범위와
매뉴얼을
설정해서
장점이
방문객과
시간을
아껴주고
효율성을
높이는
스마트출입관리시스템이라고
""
북미
진출
발판
마련
툴
전문
투비소프트사장
이임찬
사진
오른쪽와
캐나다
블론드그룹아시아유한법인대표
피에르
블론드이
진출을
전략적
업무제휴를
진행했다이번
업무협약으로
양사는
플랫폼을
유통하는
협력하기로
약속했다블론드그룹아시아는
캐나다에
본사를
둔
우수한
소개하는
주력하고
있다투비소프트는
년
기업이다
이번
협약으로
소프트웨어를
진출하는데
발판을
마련했다피에르
블론드
블론드그룹아시아
대표는
시장으로
나아갈
소개하겠다라고
말했다이임찬
사장은
시장은
늘
원하고
이번
투비소프트가
보유한
플랫폼
소개할
좋은
서울뉴시스
김경택
투비소프트는
블론드그룹아시아와
업무제휴를
일
밝혔다이번
투비소프트의
사용자인터페이스사용자경험
공급유통하는
약속했다이임찬
시장은
있다면서
이번
협약은
플랫폼
기회라고
프로젝트형
넥사크로
""
전문가
양성과정
기
수료식을
열었다고
일
밝혔다
측에
처음으로
개설한
과정은
고급
개발자
양성을
목표로
지난
월일부터
지난달
일까지
개월
동안
진행했다
외부
수강생과
신입
직원이
함께하며
플랫폼인
을
다뤘다이번
수료식은
교육생이
각자
프로젝트와
소감을
발표하는
순서로
진행됐다한편
출시한
은
로우
코드
최소한의
프로그래밍으로
짧은
애플리케이션
개발을
구현할
특징이
투비디티엑스
기립성
저혈압
진단
모듈
계기
마련왼쪽부터
대표
김동윤
대표디지털
투비디티엑스대표
김동윤와
공급과
관련해
일
롯데시티
호텔
마포에서
맺었다이번
투비디티엑스가
모듈이
탑재된
건강
관리
시스템을
블론드그룹아시아가
북미에서
마케팅유통판매네트워크
확장
사업을
전개하는데
활용하게
된다블론드그룹아시아는
유통판매
년과
초에
국내기업의
니트릴장갑과
억
원
상당의
코로나
테스트
키트를
퀘백
주정부
병원에
공급했다투비디티엑스는
투비소프트에서
기반
기립성저혈압
진단플랫폼과
치료제
사업화를
서울
홍릉강소연구개발특구에
설립한
자회사다블론드그룹아시아
투비디티엑스의
북미에
기쁘다며
투비디티엑스
제품이
현지에서
관심을
보일
것이라며
보급될
힘쓰겠다고
말했다김동윤
모듈은
국내외
누구나
있어서
복지가
북미에서도
충분히
만하다며
세계로
넓힐
중요한
발판이
될
것이다라고
이정현
투비소프트는
운영자금
억만원
조달을
정규남
박성영
구명완
신진우
씨와
에이젯에셋투자조합을
대상으로
제자배정증자
유상증자를
결정했다고
일
보통주
만주가
발행되며
발행가액은
원이다
신주
상장예정일은
월일이다
댄스
콘텐츠
안무저작권
저변
공동
협력대한민국댄스스포츠연맹회장
강일성과
이임찬가
일
댄스스포츠
산업
발전과
경쟁력
제고를
업무협약을
체결했다
<사진설명
왼쪽부터
강일성
대한민국댄스스포츠연맹
회장
이임찬
사장
사진제공
투비소프트>
대한민국댄스스포츠연맹은
월
국제올림픽위원회에
올림픽
정식
종목으로
채택된
브레이킹
스탠다드
라틴
각종
종목을
대한체육회
회원
종목
단체이다투비소프트는
제스처
보호를
창작
안무
생태계
조성에
힘쓰고
있다이번
콘텐츠와
확대를
파트너십
네트워크
약속했다투비소프트는
기술개발
유통
""
발행
보호와
활성화를
환경
했다강일성
회장은
투비소프트와
맺어
댄스와
기술의
장을
펼칠
기회를
맞이했다며
연맹은
발전을
방법을
고민해
국제대회에서
성적을
거두고
댄스로
소통하고
화합해
즐기는
문화를
조성하는
보탬이
되겠다고
대한민국댄스스포츠연맹은
파트너라며
더욱
박차를
가해
발전에
길을
여는
계기를
만들겠다고
◆강일성
회장왼쪽과
사장이
제고
맺고
기념촬영을
하고
사진투비소프트
제공투비소프트가
대한민국댄스스포츠연맹과
댄스스포츠
업무협약을
맺었다고
일
브레이킹과
단체다
창작안무
협약에
파트너십네트워크
나서며
기술개발유통
보호활성화를
연맹
댄스스포츠
거두고
소통화합해
되겠다고
전했다
개발인력
양성
목표월
일까지
받아서울경제
대표주자
넥사크로
""
전문가를
양성한다투비소프트대표이사
이경찬
장선수가
개발자를
배출하기
프로젝트형
""
전문가
기
수강생을
모집
중이라고
밝혔다올해
프로젝트형
양성과정은
▲넥사크로
의
체계적인
절차
으로
공통
활용
방법
심화
학습에
관심이
마련했다투비소프트가
넥사크로는
민간기업
여
곳에
구축한
플랫폼이다
은
로우코드
있다강의는
본사
교육장에서
실시하며
강사는
강의한다신청
기간은
월
일부터
일까지이며
일정은
일부터
일까지이다
평일
시부터
시까지
주
일
진행한다
신청과
문의
자세한
사항은
고객지원센터
웹사이트에서
확인할
""
코인사업은
사업으로
포장해
자료
배포투비소프트가
인수한
복층유리
생산설비
제조업체
이강테크의
지분가치가
년만에
""
급감한
나타났다
반기보고서에
이강테크는
반기말
장부금액이
억만원이다
월
억원에
지분
만주를
지
가치가
급감했다
감사인인
대성삼경회계법인은
억만원
억원만원을
손상처리했다투비소프트는
년
월과
두차례에
걸쳐
인수했다
인수대금은
현금
대신
회차
전환사채로
지급했다
취득
목적에
대해
재무구조
개선
유동성
확보라고
밝혔다하지만
억만원
영업손실
억만원
당기순손실이
억만원
부진한
이에
투비소프트도
실적이
억만원의
순소실에
머물렀다
년
이강인터내쇼날로
설립된
뒤
년
사명을
변경했고
년부터
상장폐지된
관계돼
수차례
등장했다
년
폴켐은
년
억원에
이강테크를
인수
방식은
현금과
전환사채
지급이었다
하지만
첫
해부터
투비소프트와
비슷하게
손상차손이
발생했고
상장폐지
이후에는
전액
상각됐다
강흥섭
이강테크
폴켐의
최대주주에
오르기도
에이아이비트현
제이앤케이인더스트리도
년
월
를
억원에
인수하려
했지만
월
계약을
해제했다
이강비트의
자산부채
실사를
실시하였으나
신뢰성
회계자료의
미비로
순자산가액을
확정할
없어
해제했다고
증권업계는
본업인
인터페이스사용자
경험
플랫폼과
관련이
없는
인수한데
의구심을
나타낸다
기업과
관련성이
있고
수익성이
낮은
굳이
인수할
필요가
있었냐는
것이다이에
이강테크의
증대
경영정상화
높다고
판단했다며
이강테크가
대기업과
사업협력을
논의
중이었고
관련
계획이
미뤄졌지만
사업가치에
이견이
없다고
경영
개발환경
개선을
인력
구조조정을
시행했고
하반기부터
증대를
예상하고
덧붙였다
━
코인
사업도
허위
배포억원
발행
도
못해━투비소프트가
추진한
신사업
대체불가토큰과
가상자산
메타댄스토큰
문제로
지적된다
월
투비메타를
대체불가토큰
추진한다고
거래소
더봄을
운영
메타댄스토큰의
가상자산거래소
""
상장
개월간
보도자료를
배포했다
포털사이트에서
를
검색하면
관련된
글을
쉽게
찾을
있다하지만
투비메타는
지분관계가
없다
기대감을
높였지만
사실상
기대감에
원까지
올랐던
원
수준까지
내려왔다
에서
도
월
달러까지
상승했다가
최근엔
분의
""
수준인
""
달러에
문제에
투비소프트와
투비메타가
직접적인
관계는
없지만
경영진이
중복되고
출자
예정이라
정확히
기술하지
못했다며
최근
투비메타
보도자료에서는
자회사라는
표현이
답변했다
일
이사회
결의를
투비메타의
출자를
결의했다
종속기업으로
편입될
예정이다
투자유치한
억원도
사용하지
못할
신규사업
발굴에
난항을
겪는다고
보고
메리츠증권을
억원의
전환사채를
발행했다
자금
목적은
신규사업자금
억원
억원이다하지만
억원은
못한
채
메리츠증권에
근질권이
설정돼
상태다
메리츠증권은
를
발행하면서
사채
조기상환청구에
이행담보로
금융계좌에
근질권설정
자금을
사용하려면
추가
담보를
제공해야
일각에서는
메리츠증권이
자금사용을
담보
제공을
요구한
점을
회사가
매도청구권콜옵션을
염두하고
발행한
것이
아니냐는
지적도
는
최초
전환가액이
원이지만
시가
하락에
액면가인
원까지
전환가액
조정이
의
콜옵션에
억원을
파생상품금융자산으로
계상하고
발행
조기상환
청구가
월부터
가능하지만
기업가치
제고로
투자자의
전환권
행사를
노력할
계획이라며
해당
사채에
상환계획은
전문가
밝혔다투비소프트가
넥사크로는
정부공공기관
교육은
기초
지식부터
프로젝트
과정을
체험할
모의
프로젝트까지
다뤄
현업에서
사용을
능숙하게
교육과정을
구성했다수강
대상은
이해하고
""
공통업무를
수행하려는
개발자다
장소는
직접
실시할
예정이다신청
다음
달
일까지다
월일부터
월일까지로
시부터
시까지
석지헌
로벌
의료인공지능
뷰노는
의료급여
수급권자에게
심정지
뷰노메드
딥카스™를
무상
공급하는
환자
프로그램
""
;
을
시행한다고
밝혔다딥카스
운영화면
예시사진
뷰노뷰노는
환자
중심
헬스케어를
지향하며
환자의
소득
수준과
관계없이
의료기술에
접근성을
높임과
동시에
사회적
책임을
다하기
프로그램을
기획했다
딥카스™는
의료
업계
최초로
선진입
의료기술로
확정돼
비급여
진입한
의료기기다
시간
이내
발생위험
감시
행위는
일반병동
입원환자의
발생
조기에
발견해
의료진의
선제적인
조치를
의료기술이다해당
의료기술은
입원환자라면
질환과
진료과의
구분
없이
대상자가
그러나
법적
고시에
비급여로
환자가
""
비용을
부담하기
때문에
수준에
접근성이
제한될
뷰노는
수급권자에
대해서는
의료기관에
무상으로
공급하기로
결정했다보건복지부에
전체
입원환자
수급권자는
만명으로
에
달한다
종별
입원
발생되는
급여
청구액
본인부담
비용이
거의
청구액의
경우
부담해야
한다
또한
수급권자의
재원일수는
병상
이상의
종합병원
일로
의료보험
재원일수
일에
비해
일이
길어
큰
경제적
부담을
느낄
있다이예하
뷰노
환자
프로그램은
시도되는
사회공헌
활동으로
수행하는
프로그램이라는
점에서
의미가
환자
지향하는
뷰노의
비전에
많은
의료기술을
체험하고
누릴
최선을
다하겠다고
프로그램
시행뷰노메드
딥카스
예시
""
제공뷰노뷰노는
뷰노메드
딥카스를
서비스하는
프로그램을
정부가
사회보장
제도의
일환으로
의료
서비스진찰
검사
치료를
저소득층
대상자다
의료기술
높이고
기획했다는
설명이다뷰노메드
딥카스는
진입했다
시간
감시는
선제
돕는다
진료과와
비급여라
딥카스를
공급하고
무료로
있게
한다는
보건복지부에
다
재원在院일수는
일보다
길다
수급권자라
해도
청구액은
한다이예하
활동이라며
앞으로도
체험하고
뷰노메드
딥카스
가동서울연합뉴스
김잔디
딥카스를
프로그램;
""
을
병동에
입원한
전자의무기록에
담긴
활력
징후
감시
예측하는
병원에서
됐다
하기
문에
소득에
제한된다고
보고
지원을
건강보험
중에서
없지만
비급여의
이예하
환자
활동이라며
환자
헬스케어를
다하겠다고
딥카스™
예시서울연합뉴스
감시하고
딥카스™
예시
""
뷰노
제공
재판매
""
금지
""
개인용
심전도
측정
하티브
프로뷰노
서울연합뉴스
조현영
하티브
프로
가
식품의약품안전처
인증을
획득했다고
일
제품은
심전도를
측정해
기록저장전송하는
작고
휴대가
간편해
간단하게
심장
신호를
측정할
측정값을
앱으로
추후
부정맥
심장질환
탐지가
가능한
가정용
의료기기를
연이어
출시하고
소프트웨어인
딥
®™를
탑재할
또
통합
브랜드인
하티브를
론칭할
앞으로
일상에서의
건강관리를
데이터
심혈관
질환으로
인한
사망률을
줄이고
미래
의료의
방향인
예방적
치료에
기여할
""
""
본격화뷰노는
하티브
프로
에
식품의약품안전처에서
인증받았다고
영역을
기업소비자간거래로
확장하고
생체신호
본격화할
프로는
뷰노가
처음
선보인
하드웨어
측정하고
저장
전송한다
언제
어디서든
설명이다
측정된
연결된
앱응용
프로그램을
있다뷰노는
인증
획득을
심장질환을
탐지하는
출시할
식약처로부터
혁신의료기기로
지정된
소프트웨어
딥를
강화한다는
방침이다
하티브를
출시해
소비자들이
일상에서
만성질환을
조기
진단할
지원할
하티브
프로에
인증으로
사업에
진입하게
됐다며
일상에서
기반의
통해
노력하겠다고
마이허브와
공급계약을
공시했다계약금액은
억원으로
에
해당하는
규모이다계약기간은
년
일까지다
주식회사
계약금액은
해당한다
딥에
계획뷰노는
연구
결과가
과학기술논문인용색인급
학술지인
""
""
""
에
게재됐다고
일
밝혔다시간
홀터
검사로
결과데이터를
심방세동을
감지하는
연구다
연구는
딥러닝
알고리즘으로
잠재된
발작성
심방세동을
있는지
확인한
시험이다
김주연
삼성서울병원
교수팀과
공동으로
진행됐다
검사는
부정맥의
종류와
빈도를
파악하는
검사다
장시간
측정하기
축적된
데이터의
양이
많고
방해
요소노이즈가
포함돼
있을
높아
분석이
어려운
알려져
있다연구진은
구축하고
측정한
정상
동리듬
심전도
""
를
분석했다
심방세동의
숨겨진
감지할
확인했다
심방세동은
심전도가
정상적으로
유지되던
갑자기
불규칙한
맥박이
발생했다가
사라지는
종류다
증상이
없고
간헐적으로
발생하기
진단이
경우가
많다고
했다연구
는
진단받은
환자와
그렇지
않은
유의미하게
구분했다는
패치형
심전계
시장의
성장에도
기대했다
심방세동이
뇌졸중의
원인인
뇌졸중
예방
재발
방지에
도움이
것이라고도
딥러닝을
심부전증
심근경색증
부정맥을
검출하는
소프트웨어다
식품의약품안전처로부터
제호
지정됐다이예하
향후
심전계는
패치나
장치
등에도
호환할
선보이겠다고
종
전시뷰노가
오스트리아
빈에서
개최되는
유럽
영상의학회
에
참가한다고
일
행사에서
획득한
영상의학
개
전시한다
사례와
임상
예정이다전시
흉부
""
본에이지
체스트
엑스레이
딥브레인
등이다
인공지능을
엑스레이
컴퓨터단층촬영
자기공명영상
의료영상을
진단을
행사장
전시관인
""
에서
각국
현장에서
쓰이고
공유한다
워크플로우업무흐름를
개선하고
정확도와
판독
효율을
장점을
전달할
발표
세션에서는
뇌
""
영역에
적용된
건의
발표한다
발표는
치매
알고리즘의
성능과
경도인지장애
단계에서
치매로
전환될
미리
진단에
기여한다는
내용
담고
""
에
관계자들에게
예정이라며
유럽
잠재
고객들과
대면할
기회인만큼
성과를
가속화할
말했다은
영상의학과
전문의
관계자가
참여하는
행사다
올해는
온오프라인으로
개최된다
중부유럽
표준시
일부터
일까지
진행된다
군
부대
시범적용
예정
솔루션앞줄
이종섭
국방부
장관
이종호
대표뷰노는
장병
""
역량강화
비전선포식에서
의료영상
보조
시연했다고
사업은
과학기술
강군
육성
만
인재양성을
과학기술정보통신부와
국방부가
협업
추진한다
이동형
장비에
흉부
엑스레이를
탑재한
시연했다
강원도
소재
개
부대에
시범
제품이다
""
진료판독시스템
구축
사업의
개발했다
별도의
차폐
시설
없이도
촬영이
가능하다고
초
이내에
제공해
효율성과
정확도를
높인다는
격오지를
중심으로
의료서비스가
가능하도록
설계돼
환경인프라이
낙후한
지역에서도
편차를
도울
기대
군
절차가
예정돼
만큼
의료기기가
체계
전반에서
향상시키는
기대된다고
